alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1738854726.3823,elite,4543.8546692662,1697030949.7549,"AS265657 SERVICABLE CIA. LTDA.","SERVICABLE CIA. LTDA.",Cuenca,"South America",SA,Ecuador,EC,,false,"Servicable Cia. Ltda.",-2.8976,-79.0045,false,"Servicable Cia. Ltda",true,Azuay,success,America/Guayaquil,,1738712548,1738854726.3823,37163,socks4,socks4://170.246.85.107:37163,true,7999.706029892,4388,191150,2.2440650922071,170.246.85.107
true,1738853551.8218,transparent,1779.4426679611,1738841224.8582,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,Singapore,Asia,AS,Singapore,SG,Pioneer,true,"DigitalOcean, LLC",1.32123,103.695,false,"DigitalOcean, LLC",false,"South West",success,Asia/Singapore,627753,1738849786,1738853620.3155,8888,http,http://209.97.163.81:8888,false,413.55752944946,6,90,6.25,209.97.163.81
true,1738853601.713,elite,10523.018333399,1720037443.0904,"AS131602 Hsin Yeong An Cable TV Co., Ltd.",HYA,"Tainan City",Asia,AS,Taiwan,TW,,false,HSINYEONGANC,22.9917,120.2148,false,"New Century InfoComm Tech. Co., Ltd.",false,Tainan,success,Asia/Taipei,,1738808138,1738853601.713,47218,socks4,socks4://106.105.173.187:47218,true,11238.622188568,428,78370,0.54316099393386,106.105.173.187
true,1738851004.5009,transparent,8775.965556707,1734272325.1486,"AS149901 PT Garuda Super Link",IDNIC-SUPERLINK-AS-ID,Pekanbaru,Asia,AS,Indonesia,ID,,false,"SUPERLINK - PT Garuda Super Link",0.55984,101.44,false,,true,Riau,success,Asia/Jakarta,,1738712655,1738851004.5009,9090,http,http://103.190.60.28:9090,false,3218.8272476196,6116,56123,9.8266360320699,103.190.60.28
true,1738849627.476,elite,4043.8439601373,1716973413.0957,"AS57888 Telesat d.o.o.",TELESAT-AS,Gradačac,Europe,EU,"Bosnia and Herzegovina",BA,,false,"Telesat d.o.o.",44.8813,18.4382,false,"DSL-Elektronika d.o.o",false,"Federation of Bosnia and Herzegovina",success,Europe/Sarajevo,,1738314211,1738849627.476,61024,socks4,socks4://93.157.196.90:61024,true,1850.742816925,458,90365,0.50427755084065,93.157.196.90
true,1738845260.8186,elite,1044.7840016855,1696987042.8523,"AS46562 Performive LLC",PERFORMIVE,Atlanta,"North America",NA,"United States",US,Fairlie-Poplar,true,"Total Server Solutions L.L.C.",33.755,-84.3896,false,"Sharktek Consulting LLC",true,Georgia,success,America/New_York,30303,1738358550,1738845272.637,4145,socks4,socks4://192.111.137.35:4145,true,729.9792766571,144924,257901,35.976913051573,192.111.137.35
true,1738837482.3999,elite,1483.3362499873,1736017659.6651,"AS4812 China Telecom (Group)",CHINANET-SH-AP,Shanghai,Asia,AS,China,CN,,false,"China Telecom (Group)",31.2222,121.4581,false,"Chinanet SH",false,Shanghai,success,Asia/Shanghai,,1738577178,1738837482.3999,1080,http,http://114.91.25.83:1080,false,6736.3777160645,24,893,2.6172300981461,114.91.25.83
true,1738832904.3131,elite,11330.772294837,1722999385.6744,"AS1273 Vodafone Group PLC",CW,London,Europe,EU,"United Kingdom",GB,,false,"Energis UK",51.5013,-0.0996162,true,"Masternaut Ltd",false,England,success,Europe/London,SE1,1738378923,1738832904.3131,8080,socks4,socks4://62.25.126.140:8080,true,12206.790685654,177,35973,0.4896265560166,62.25.126.140
true,1738828992.6854,elite,961.15577406464,1696988544.9151,"AS46562 Performive LLC",PERFORMIVE,"Los Angeles","North America",NA,"United States",US,,true,"Performive LLC",34.0549,-118.243,false,"Performive LLC",true,California,success,America/Los_Angeles,90009,1738318624,1738828992.6854,4145,socks4,socks4://142.54.237.34:4145,true,839.68138694763,125685,197124,38.93478806353,142.54.237.34
true,1738822844.8794,elite,10631.796776471,1717284942.6725,"AS7018 AT&T Services, Inc.",ATT-INTERNET4,Hollins,"North America",NA,"United States",US,,false,"AT&T Services, Inc.",33.1204,-86.1479,false,"AT&T Services, Inc.",false,Alabama,success,America/Chicago,35082,1738712453,1738822844.8794,8080,socks4,socks4://12.238.202.83:8080,true,10339.840173721,537,84528,0.63128196085346,12.238.202.83
true,1738822774.9955,elite,10972.301338287,1715688192.5983,"AS16276 OVH SAS",OVH,Roubaix,Europe,EU,France,FR,,true,"OVH SAS",50.6918,3.2021,false,"OVH ISP",true,Hauts-de-France,success,Europe/Paris,59100,1738407956,1738822774.9955,2506,socks4,socks4://91.121.210.56:2506,true,10772.105932236,604,84159,0.71257506223234,91.121.210.56
true,1738816174.3277,elite,1230.2207459103,1738514736.8056,"AS136190 JINHUA, ZHEJIANG Province, P.R.China.",CHINATELECOM-ZHEJIANG-JINHUA-IDC,Yanguan,Asia,AS,China,CN,,false,"China Telecom",30.4043,120.545,false,,false,Zhejiang,success,Asia/Shanghai,,1738514738,1738816174.3277,10916,http,http://61.174.243.28:10916,false,1018.4452533722,44,835,5.0056882821388,61.174.243.28
true,1738808564.3354,elite,4014.9888686374,1711235172.6297,"AS396899 Natural G.C. Inc.",ASN-NGC,"San Juan","North America",NA,"Puerto Rico",PR,"Río Piedras Antiguo Subbarrio",false,"Natural G.C. Inc.",18.4,-66.05,false,"Natural G.C. Inc",true,"San Juan",success,America/Puerto_Rico,00928,1738713150,1738808564.3354,4145,socks4,socks4://172.99.187.33:4145,true,1629.9388408661,6555,194092,3.266931476673,172.99.187.33
true,1738808341.543,elite,10456.696351369,1716235297.5958,,,,,,,,,,,,,,,,,,,,,1738808341.543,8081,socks4,socks4://243.217.98.104:8081,true,1922.8575229645,648,98126,0.65604308826209,243.217.98.104
true,1738808210.2452,elite,4165.987700549,1720685540.6101,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1738712493,1738808210.2452,5371,socks4,socks4://67.43.236.20:5371,true,4049.9510765076,275,55616,0.49202912812438,67.43.236.20
true,1738794942.6002,anonymous,6465.2822187311,1710557543.4721,"AS141127 PT Anugerah Cimanuk Raya",IDNIC-CDNNET-AS-ID,Indramayu,Asia,AS,Indonesia,ID,,false,"PT Anugerah Cimanuk Raya",-6.3277,108.3215,false,"PT Tusaba Sinergy Abadi",true,"West Java",success,Asia/Jakarta,45274,1738712892,1738794942.6002,8080,http,http://103.148.130.6:8080,false,2510.3485584259,16305,175405,8.5050336445673,103.148.130.6
true,1738789913.7911,elite,6106.6611923365,1722146231.7819,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Seoul,Asia,AS,"South Korea",KR,,true,"Alibaba (US) Technology Co., Ltd.",37.5658,126.978,false,"Alibaba.com Singapore E-Commerce Private Limited",true,Seoul,success,Asia/Seoul,04524,1738712818,1738789913.7911,8008,socks4,socks4://8.220.204.215:8008,true,3575.3254890442,1791,137899,1.2821247047033,8.220.204.215
true,1738788868.6577,transparent,5886.4188899597,1730467017.6418,"AS55653 Skyline Semesta, PT",SKYLINE-AS-ID,Bandung,Asia,AS,Indonesia,ID,,false,SKYLINE,-6.88786,107.591,false,,false,"West Java",success,Asia/Jakarta,,1738714508,1738788875.006,8080,http,http://43.249.143.166:8080,false,1788.7625694275,1440,13879,9.4000913897774,43.249.143.166
true,1738782628.0561,elite,10107.824925149,1722597580.9472,"AS4134 CHINANET-BACKBONE",CHINANET-BACKBONE,Nanning,Asia,AS,China,CN,,false,Chinanet,22.8111,108.3168,false,"Chinanet GX",false,Guangxi,success,Asia/Shanghai,,1738712850,1738782628.0561,1337,socks4,socks4://180.139.249.127:1337,true,13133.705615997,202,39242,0.51211844640503,180.139.249.127
true,1738780471.6362,transparent,5816.8235310683,1737561980.8597,"AS151993 PT Wifian Global Nusantara",IDNIC-WGN-AS-ID,Karawang,Asia,AS,Indonesia,ID,,false,"PT Wifian Global Nusantara",-6.27868,107.429,true,"PT Wifian Global Nusantara",true,"West Java",success,Asia/Jakarta,,1738771931,1738780471.6362,8080,http,http://203.111.253.103:8080,false,3950.110912323,1861,11614,13.810760667904,203.111.253.103
true,1738779558.9124,transparent,6291.6824248464,1732576562.2122,"AS328749 Triqa Wifi",Triqa-Wifi,Klerksdorp,Africa,AF,"South Africa",ZA,,false,"Triqa Wifi",-26.866,26.6644,false,Triqa,true,"North West",success,Africa/Johannesburg,2571,1738712726,1738779566.1362,8080,http,http://102.222.62.111:8080,false,2552.250623703,2375,18236,11.522973169667,102.222.62.111
true,1738764939.0971,elite,9170.8994949565,1725871992.1695,"AS13213 UK-2 Limited",UK2NET-AS,"New York","North America",NA,"United States",US,,true,"UK-2 Limited",40.7126,-74.0066,false,"Hosting Services, Inc.",true,"New York",success,America/New_York,10004,1738310325,1738764939.0971,46441,socks4,socks4://67.213.212.47:46441,true,12256.806850433,255,42787,0.59244458900609,67.213.212.47
true,1738762180.3297,elite,10156.1906955,1720416215.9711,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,"Newcastle upon Tyne",Europe,EU,"United Kingdom",GB,,false,"Cloudflare, Inc.",54.9742,-1.615,false,"Cloudflare WARP",true,England,success,Europe/London,NE1,1738712435,1738762180.3297,80,socks4,socks4://104.28.30.106:80,true,10786.331176758,309,55267,0.55599539369512,104.28.30.106
true,1738761933.5193,elite,4784.6954802736,1697053622.7505,"AS4134 CHINANET-BACKBONE",CHINANET-BACKBONE,Guangzhou,Asia,AS,China,CN,,false,Chinanet,23.1181,113.2539,false,"Chinanet GD",true,Guangdong,success,Asia/Shanghai,,1738713278,1738761933.5193,4145,socks4,socks4://183.6.7.103:4145,true,2589.8563861847,17769,273903,6.0921171727146,183.6.7.103
true,1738754736.768,elite,3732.6120509152,1722003772.2338,"AS271799 TELERY NETWORKS, S.R.L","TELERY NETWORKS, S.R.L","Santiago de los Caballeros","North America",NA,"Dominican Republic",DO,,false,"TELERY NETWORKS, S.R.L",19.451,-70.6894,false,"TELERY NETWORKS, S.R.L",true,"Santiago Province",success,America/Santo_Domingo,11403,1738712470,1738754736.768,999,socks4,socks4://177.52.221.110:999,true,8092.155456543,241,45436,0.52761783829936,177.52.221.110
true,1738750815.109,elite,4257.8849210652,1715652397.4613,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1738326643,1738750815.109,30009,socks4,socks4://72.10.160.94:30009,true,8889.7869586945,545,89118,0.60783154701493,72.10.160.94
true,1738747151.2562,elite,6686.600617,1736699216.9346,"AS6830 Liberty Global B.V.",LibertyGlobal,Gdansk,Europe,EU,Poland,PL,,false,UPC.pl,54.4078,18.5977,false,"UPC Polska Sp. z o.o.",true,Pomerania,success,Europe/Warsaw,80-398,1738712724,1738747151.2562,8080,socks4,socks4://89.64.26.136:8080,true,6240.1900291443,14,4572,0.30527692978631,89.64.26.136
true,1738743265.3386,elite,11193.463157205,1737818131.7125,"AS6128 Cablevision Systems Corp.",CABLE-NET-1,Medford,"North America",NA,"United States",US,,false,"Cablevision Systems Corp.",40.8212,-72.9852,false,"Optimum Online (Cablevision Systems)",false,"New York",success,America/New_York,11763,1738712762,1738743265.3386,8085,socks4,socks4://67.82.156.139:8085,true,11175.080776215,17,3187,0.53058676654182,67.82.156.139
true,1738743109.622,elite,8454.8423602293,1717037052.5824,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,"North Bergen","North America",NA,"United States",US,,true,"DigitalOcean, LLC",40.7964,-74.0203,false,"DigitalOcean, LLC",true,"New Jersey",success,America/New_York,07047,1738723857,1738743109.622,80,socks4,socks4://104.248.119.128:80,true,2297.9135513306,489,77152,0.62982187246429,104.248.119.128
true,1738740859.7879,elite,3903.8526549464,1715530333.5609,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1738712504,1738740859.7879,29739,socks4,socks4://67.43.236.20:29739,true,13666.849374771,727,102609,0.7035302314779,67.43.236.20
true,1738734101.5736,transparent,6055.001989926,1737738648.7433,"AS329174 Swift Broadband Limited",Swift-Broadband-Limited,Chuka,Africa,AF,Kenya,KE,,false,"Swift Broadband Limited",-0.33316,37.6459,false,"Swift Broadband",false,"Tharaka - Nithi",success,Africa/Nairobi,,1738343518,1738734101.5736,8080,http,http://102.213.241.70:8080,false,847.2146987915,1281,9060,12.38758340586,102.213.241.70
true,1738733932.4249,elite,8592.5660419365,1711254609.6423,"AS7552 Viettel Group",VIETEL-AS-AP,"Ho Chi Minh City",Asia,AS,Vietnam,VN,,false,VIETELGPRS,10.822,106.6257,false,"GPRS Services",false,"Ho Chi Minh",success,Asia/Ho_Chi_Minh,700000,1738712769,1738733932.4249,30302,socks4,socks4://115.76.199.219:30302,true,3869.8313236237,969,113958,0.84314390874207,115.76.199.219
true,1738731176.7515,elite,10609.440579685,1724432604.948,"AS31549 Aria Shatel PJSC",RASANA,Tehran,Asia,AS,Iran,IR,,false,"Aria Shatel PJSC",35.7219,51.3347,false,,false,Tehran,success,Asia/Tehran,,1738712734,1738731176.7515,8080,socks4,socks4://94.183.49.108:8080,true,10807.08694458,229,46312,0.49203927719645,94.183.49.108
true,1738728111.8087,transparent,5604.6419035022,1710585335.3198,"AS21003 General Post and Telecommunication Company (GPTC)",GPTC-AS,Tripoli,Africa,AF,Libya,LY,"Hai Alandalus",false,Rawafed,32.8744,13.1321,false,,true,Tripoli,success,Africa/Tripoli,,1738712843,1738728111.8087,8080,http,http://154.73.29.129:8080,false,3259.7391605377,6890,69953,8.9663339536457,154.73.29.129
true,1738727509.9496,elite,10079.271782452,1720363929.9643,"AS40676 Psychz Networks",AS40676,Ashburn,"North America",NA,"United States",US,,true,"Psychz Networks",39.0469,-77.4903,false,"TELUS Communications Inc.",true,Virginia,success,America/New_York,20149,1738712524,1738727509.9496,48397,socks4,socks4://108.181.133.58:48397,true,11697.410583496,284,53368,0.52933721016924,108.181.133.58
true,1738727405.3605,elite,5622.3491145262,1720105733.2432,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Richmond,"North America",NA,"United States",US,,true,"Alibaba.com LLC",37.4316,-78.6569,false,ALICLOUD-US,true,Virginia,success,America/New_York,23173,1738712719,1738727405.3605,3128,socks4,socks4://47.90.149.238:3128,true,11030.154705048,1720,126238,1.3441910626924,47.90.149.238
true,1738724974.0754,elite,5025.8178206502,1710540270.2948,"AS61512 GIG@NET SOCIEDAD ANONIMA","GIG@NET SOCIEDAD ANONIMA","Ciudad del Este","South America",SA,Paraguay,PY,,false,"GIG@NET SOCIEDAD ANONIMA",-25.5125,-54.6187,false,"GIG@NET SOCIEDAD ANONIMA",true,"Departamento del Alto Paraná",success,America/Asuncion,,1738712426,1738724974.0754,5678,socks4,socks4://143.255.140.28:5678,true,13157.082557678,7279,223674,3.1517235108442,143.255.140.28
true,1738714867.3776,elite,10289.757167486,1721558690.0107,"AS13213 UK-2 Limited",UK2NET-AS,"New York","North America",NA,"United States",US,,true,"UK-2 Limited",40.7126,-74.0066,false,"Hosting Services, Inc.",true,"New York",success,America/New_York,10004,1738712868,1738714867.3776,12907,socks4,socks4://67.213.210.115:12907,true,12829.806804657,266,48705,0.54317861591554,67.213.210.115
true,1738713421.6087,anonymous,5092.3039739377,1738149621.8198,"AS140384 PT BITNIAGA CIPTA GEMILANG",BITNIAGA-AS-ID,Situbondo,Asia,AS,Indonesia,ID,,false,"PT BITNIAGA CIPTA GEMILANG",-7.7088,114.0047,false,,false,"East Java",success,Asia/Jakarta,68351,1738149870,1738713421.6087,8080,http,http://103.149.238.106:8080,false,1816.782951355,535,3396,13.609768506741,103.149.238.106
true,1738458821.806,elite,836.33828163147,1738452412.239,"AS4134 CHINANET-BACKBONE",CHINANET-BACKBONE,Shenyang,Asia,AS,China,CN,,false,Chinanet,41.8357,123.429,true,"Chinanet LN",false,Liaoning,success,Asia/Shanghai,110000,1738458823,1738458821.806,1080,http,http://182.204.180.146:1080,false,836.33828163147,1,32,3.030303030303,182.204.180.146
true,1738410825.444,transparent,5563.7428967849,1738326204.3614,"AS43395 Pooya Parto Qeshm Cooperative Company",Ertebatat-Doorbord-Fars,Bastak,Asia,AS,Iran,IR,,false,"Ayandeh Gostar Bastak Co. P. J. S",27.1986,54.3666,false,,false,Hormozgan,success,Asia/Tehran,,1738326206,1738410825.444,8080,http,http://45.86.6.137:8080,false,454.4517993927,46,771,5.6303549571603,45.86.6.137
true,1738336437.877,transparent,612.08987236023,1738335696.6699,"AS140478 PT Hijrah Muara Sintetis",HIJRAHNET-AS-ID,Selong,Asia,AS,Indonesia,ID,,false,HIJRAHNET,-8.6484,116.531,false,,false,"West Nusa Tenggara",success,Asia/Makassar,83611,1738336439,1738336437.877,8080,http,http://103.154.25.126:8080,false,612.08987236023,1,1,50,103.154.25.126
true,1738336419.7729,transparent,6714.3724441235,1737063665.5134,"AS28171 S. O. do Brasil Telecomunicações LTDA ME","S. O. do Brasil Telecomunicações LTDA ME","Volta Redonda","South America",SA,Brazil,BR,,false,"S. O. do Brasil Telecomunicações LTDA ME",-22.5218,-44.1012,false,"S. O. do Brasil Telecomunicações LTDA ME",true,"Rio de Janeiro",success,America/Sao_Paulo,27200,1738273333,1738336419.7729,8080,http,http://179.107.159.103:8080,false,3858.5426807404,1627,16963,8.7520172135557,179.107.159.103
true,1738312180.7311,transparent,6509.187079091,1716609192.8861,"AS136290 Country Online Services PVT LTD",COUNTRYONLINE-AS-IN,Hyderabad,Asia,AS,India,IN,,false,"Country Online Services PVT LTD",17.3843,78.4583,false,"Country Online Services PVT LTD",true,Telangana,success,Asia/Kolkata,500028,1738141653,1738312180.7311,83,http,http://103.48.70.81:83,false,5190.8857822418,18302,303501,5.6873304475098,103.48.70.81
true,1738305610.9976,elite,6625.4830802698,1711321444.7397,"AS398101 GoDaddy.com, LLC",GO-DADDY-COM-LLC,Ashburn,"North America",NA,"United States",US,,false,"GoDaddy.com, LLC",39.0469,-77.4903,false,"GoDaddy.com, LLC",true,Virginia,success,America/New_York,20149,1737843096,1738305610.9976,4756,socks4,socks4://107.180.90.88:4756,true,9987.7901077271,12396,236762,4.9751563265077,107.180.90.88
true,1738293015.6928,elite,1290.59278965,1737847146.8465,"AS4812 China Telecom (Group)",CHINANET-SH-AP,Shanghai,Asia,AS,China,CN,,false,"China Telecom (Group)",31.2222,121.4581,false,"Chinanet SH",false,Shanghai,success,Asia/Shanghai,,1738288771,1738293015.6928,1080,http,http://222.70.145.9:1080,false,797.50895500183,6,772,0.77120822622108,222.70.145.9
true,1738250669.6406,elite,2288.0449295044,1738246673.6426,"AS4812 China Telecom (Group)",CHINANET-SH-AP,Shanghai,Asia,AS,China,CN,,false,"China Telecom (Group)",31.2222,121.4581,false,"Chinanet SH",false,Shanghai,success,Asia/Shanghai,,1738248475,1738250681.2345,2324,http,http://222.68.37.254:2324,false,5785.1450443268,4,34,10.526315789474,222.68.37.254
true,1738240198.3618,elite,2359.8476137434,1738173455.6417,"AS4812 China Telecom (Group)",CHINANET-SH-AP,Shanghai,Asia,AS,China,CN,,false,"China Telecom (Group)",31.2222,121.4581,false,"Chinanet SH",false,Shanghai,success,Asia/Shanghai,,1738221923,1738240209.8426,1080,http,http://222.68.38.115:1080,false,814.52083587646,21,450,4.4585987261146,222.68.38.115
true,1738222266.4154,transparent,5757.4870452564,1737971740.4148,"AS270075 SUPER REDES S.A.S","SUPER REDES S.A.S","La Virginia","South America",SA,Colombia,CO,,false,"Super Redes S.A.S",4.8988,-75.88,false,"Super Redes",false,"Risaralda Department",success,America/Bogota,662001,1737972341,1738222266.4154,999,http,http://200.10.30.129:999,false,9437.2024536133,481,3134,13.305670816044,200.10.30.129
true,1738217182.4932,transparent,6197.2865270666,1724399639.7814,"AS9441 Next Online Limited.",NEXT-BD,Dhaka,Asia,AS,Bangladesh,BD,Cantonment,false,"Next Online Limited",23.7829,90.3929,false,"Nextonline Limited",true,"Dhaka Division",success,Asia/Dhaka,1206,1738110988,1738217182.4932,6969,http,http://103.245.205.226:6969,false,3619.0745830536,5415,50098,9.7544719254949,103.245.205.226
true,1738210404.8499,transparent,4845.9289787123,1733787268.2956,"AS138109 PT. Rasi Bintang Perkasa",RASIBINTANG-AS-ID,Klaten,Asia,AS,Indonesia,ID,,false,"PT. Rasi Bintang Perkasa",-7.7049,110.6019,false,Rasibintang,true,"Central Java",success,Asia/Jakarta,57454,1738111458,1738210404.8499,3030,http,http://103.126.87.112:3030,false,586.93623542786,2641,27601,8.7328880365055,103.126.87.112
